actStTime,actEndTime,actCategory,placeOrRoute,authorities
活動開始時間,活動結束時間,活動類別,集會處所或遊行路線,主管機關
2015/09/25 08:00,2015/09/25 22:00,室外集會,臺北市中山區八德路2段【八德路2段199巷(不含)至安東街(不含)間】由西向東車行方單向道路,臺北市政府警察局中山分局
2015/09/24 16:00,2015/09/24 23:30,室外集會,臺北市萬華區漢中街116號前道路及成都路人行道,臺北市政府警察局萬華分局
2015/09/24 09:00,2015/09/24 22:00,遊行,臺北市中正區濟南路1段【中山南路（不含）至立法院郵局大門（不含）】北側人行道暨緊鄰1線車道。,臺北市政府警察局中正第一分局
2015/09/24 08:00,2015/09/24 17:30,室外集會,臺北市士林區至善路二段故宮博物院前U型車道之沿邊。,臺北市政府警察局士林分局
2015/09/24 08:00,2015/09/24 18:30,室外集會,臺北市信義區逸仙路與忠孝東路4段【國父紀念館側人行道】,臺北市政府警察局信義分局
2015/09/24 08:00,2015/09/24 22:00,室外集會,臺北市中山區八德路2段【八德路2段199巷(不含)至安東街(不含)間】由西向東車行方單向道路,臺北市政府警察局中山分局
2015/09/23 16:00,2015/09/23 23:30,室外集會,臺北市萬華區漢中街116號前道路及成都路北側人行道,臺北市政府警察局萬華分局
2015/09/23 09:00,2015/09/23 22:00,遊行,臺北市中正區濟南路1段【中山南路（不含）至立法院郵局大門（不含）】北側人行道暨緊鄰1線車道,臺北市政府警察局中正第一分局
2015/09/23 08:00,2015/09/23 17:30,室外集會,臺北市士林區至善路二段故宮博物院前U型車道之沿邊。,臺北市政府警察局士林分局
2015/09/23 08:00,2015/09/23 18:30,室外集會,臺北市信義區忠孝東路4段與逸仙路口(國父紀念館側人行道),臺北市政府警察局信義分局
2015/09/23 08:00,2015/09/23 22:00,室外集會,臺北市中山區八德路2段【八德路2段199巷(不含)至安東街(不含)間】由西向東車行方向單向道路,臺北市政府警察局中山分局
2015/09/22 16:00,2015/09/22 23:30,室外集會,臺北市萬華區漢中街116號前道路及成都路人行道,臺北市政府警察局萬華分局
2015/09/22 14:00,2015/09/22 21:00,遊行,臺北市中正區南海路20號前,臺北市政府警察局
2015/09/22 09:00,2015/09/22 22:00,遊行,臺北市中正區濟南路（集會）→中山南路→青島東路→林森南路→濟南路（集會）,臺北市政府警察局中正第一分局
2015/09/22 08:00,2015/09/22 17:30,室外集會,臺北市士林區至善路二段故宮博物院前U型車道之沿邊。,臺北市政府警察局士林分局
2015/09/22 08:00,2015/09/22 18:30,室外集會,臺北市信義區忠孝東路4段與逸仙路口(國父紀念館側人行道),臺北市政府警察局信義分局
2015/09/22 08:00,2015/09/22 22:00,室外集會,臺北市中山區八德路2段【八德路2段199巷(不含)至安東街(不含)間】由西向東車行方向單向道路,臺北市政府警察局中山分局
2015/09/21 16:00,2015/09/21 23:00,室外集會,臺北市萬華區漢中街116號前道路及成都路北側人行道,臺北市政府警察局萬華分局
2015/09/21 09:00,2015/09/21 12:00,室外集會,嘉義市東區嘉義林管處大門西側人行道,嘉義市政府警察局第二分局
2015/09/21 09:00,2015/09/21 22:00,遊行,臺北市中正區濟南路（集會）→中山南路→青島東路→林森南路→濟南路（集會）,臺北市政府警察局中正第一分局
2015/09/21 08:00,2015/09/21 17:30,室外集會,臺北市士林區至善路二段故宮博物院前U型車道之沿邊。,臺北市政府警察局士林分局
2015/09/21 08:00,2015/09/21 18:30,室外集會,臺北市信義區忠孝東路4段與逸仙路口(國父紀念館側人行道),臺北市政府警察局信義分局
2015/09/21 08:00,2015/09/21 22:00,室外集會,臺北市中山區八德路2段【八德路2段199巷(不含)至安東街(不含)間】由西向東車行方向單向道路,臺北市政府警察局中山分局
2015/09/20 16:00,2015/09/20 23:30,室外集會,臺北市萬華區漢中街116號前道路及成都路北側人行道,臺北市政府警察局萬華分局
2015/09/20 15:30,2015/09/20 18:30,室外集會,臺北市萬華區廣州街152巷內,臺北市政府警察局萬華分局
2015/09/20 15:00,2015/09/20 18:00,室外集會,彰化縣二林鎮北平里新生路273號前,彰化縣警察局芳苑分局
2015/09/20 15:00,2015/09/20 17:00,室外集會,臺南市學甲區中正路271號前至中山路口道路,臺南市政府警察局學甲分局
2015/09/20 14:00,2015/09/20 18:00,室外集會,臺中市西屯區天保街60號,臺中市政府警察局第六分局
2015/09/20 13:00,2015/09/20 18:00,室外集會,嘉義市西區民生北路1號前。,嘉義市政府警察局第一分局
2015/09/20 12:00,2015/09/20 18:00,室外集會,屏東縣屏東市中山路70號,屏東縣政府警察局屏東分局
2015/09/20 10:00,2015/09/20 12:00,室外集會,桃園市觀音區長安路97號前,桃園市政府警察局大園分局
2015/09/20 10:00,2015/09/20 19:00,室外集會,新竹市東區南大路125號旁公竹路（公園路與南大路之間）,新竹市警察局第二分局
2015/09/20 09:00,2015/09/20 16:00,室外集會,屏東縣新園鄉鹽埔村福安宮前廣場,屏東縣政府警察局東港分局
2015/09/20 09:00,2015/09/20 11:45,室外集會,桃園市桃園區大業路二段161-231號前道路,桃園市政府警察局桃園分局
2015/09/20 09:00,2015/09/20 12:00,室外集會,彰化縣田中鎮中正路266巷（三潭國小側門）至中正路口,彰化縣警察局田中分局
2015/09/20 09:00,2015/09/20 22:00,遊行,臺北市中正區濟南路（集會）→中山南路→青島東路→林森南路→濟南路（集會）,臺北市政府警察局中正第一分局
2015/09/20 08:00,2015/09/20 18:30,室外集會,臺北市信義區忠孝東路4段與逸仙路,臺北市政府警察局信義分局
2015/09/20 08:00,2015/09/20 17:30,室外集會,臺北市士林區至善路二段故宮博物院前U型車道之沿邊。,臺北市政府警察局士林分局
2015/09/20 08:00,2015/09/20 22:00,室外集會,臺北市松山區八德路4段松山慈祐宮前南往北臨松山國小人行道及1線車道,臺北市政府警察局松山分局
2015/09/20 08:00,2015/09/20 22:00,室外集會,臺北市中山區八德路2段【八德路2段199巷(不含)至安東街(不含)間】由西向東車行方向單向道路,臺北市政府警察局中山分局
2015/09/20 00:00,2015/09/20 23:59,室外集會,臺北市中正區凱達格蘭大道【公園路（不含）至中山南路（不含）】北側人行道暨緊鄰5線車道,臺北市政府警察局中正第一分局
2015/09/19 18:00,2015/09/19 22:00,室外集會,高雄市內門區東埔里龍潭-天后宮,高雄市政府警察局旗山分局
2015/09/19 16:00,2015/09/19 23:30,室外集會,臺北市萬華區漢中街116號前道路及成都路人行道,臺北市政府警察局萬華分局
2015/09/19 14:00,2015/09/19 18:30,室外集會,臺中市北屯區旅順路二段73號,臺中市政府警察局第五分局
2015/09/19 12:00,2015/09/19 16:00,室外集會,臺中市豐原區大明路228號,臺中市政府警察局豐原分局
2015/09/19 09:00,2015/09/19 22:00,遊行,臺北市中正區濟南路（集會）→中山南路→青島東路→林森南路→濟南路（集會）,臺北市政府警察局中正第一分局
2015/09/19 08:00,2015/09/19 18:30,室外集會,臺北市信義區忠孝東路4段與逸仙路,臺北市政府警察局信義分局
2015/09/19 08:00,2015/09/19 17:30,室外集會,臺北市士林區至善路二段故宮博物院前U型車道之沿邊。,臺北市政府警察局士林分局
2015/09/19 08:00,2015/09/19 22:00,室外集會,臺北市中山區八德路2段【八德路2段199巷(不含)至安東街(不含)間】由西向東車行方向單向道路,臺北市政府警察局中山分局
2015/09/19 00:00,2015/09/19 23:59,室外集會,臺北市中正區凱達格蘭大道【公園路（不含）至中山南路（不含）】北側人行道暨緊鄰5線車道,臺北市政府警察局中正第一分局
2015/09/18 16:00,2015/09/18 23:30,室外集會,臺北市萬華區漢中街116號前道路及成都路人行道,臺北市政府警察局萬華分局
2015/09/18 09:00,2015/09/18 21:00,遊行,新竹縣新豐鄉松柏村境內道路,新竹縣政府警察局竹北分局
2015/09/18 09:00,2015/09/18 22:00,遊行,臺北市中正區濟南路（集會）→中山南路→青島東路→林森南路→濟南路（集會）,臺北市政府警察局中正第一分局
2015/09/18 09:00,2015/09/18 17:00,室外集會,臺北市中正區青島東路【中山南路（不含）至林森南路（不含）間】全線道路及人行道,臺北市政府警察局中正第一分局
2015/09/18 08:00,2015/09/18 15:00,室外集會,雲林縣古坑鄉台糖公司畜殖事業部斗六繁殖場(上崁腳),雲林縣警察局斗南分局
2015/09/18 08:00,2015/09/18 17:30,室外集會,臺北市士林區至善路二段故宮博物院前U型車道之沿邊。,臺北市政府警察局士林分局
2015/09/18 08:00,2015/09/18 18:30,室外集會,臺北市信義區忠孝東路4段與逸仙路(國父紀念館側人行道),臺北市政府警察局信義分局
2015/09/18 08:00,2015/09/18 22:00,室外集會,臺北市中山區八德路2段【八德路2段199巷(不含)至安東街(不含)間】由西向東車行方向單向道路,臺北市政府警察局中山分局
2015/09/17 18:00,2015/09/17 22:00,室外集會,屏東縣琉球鄉三隆宮廣場,屏東縣政府警察局東港分局
2015/09/17 16:00,2015/09/17 23:30,室外集會,臺北市萬華區漢中街116號前道路及成都路北側人行道,臺北市政府警察局萬華分局
2015/09/17 10:00,2015/09/17 17:00,室外集會,臺北市中正區凱達格蘭大道【公園路（不含）至中山南路（不含）】北側人行道暨緊鄰1線車道,臺北市政府警察局中正第一分局
2015/09/17 09:00,2015/09/17 22:00,遊行,臺北市中正區濟南路（集會）→中山南路→青島東路→林森南路→濟南路（集會）,臺北市政府警察局中正第一分局
2015/09/17 08:00,2015/09/17 12:00,室外集會,屏東縣琉球鄉三隆宮廣場,屏東縣政府警察局東港分局
2015/09/17 08:00,2015/09/17 17:05,室外集會,臺北市士林區至善路二段故宮博物院前U型車道之沿邊。,臺北市政府警察局士林分局
2015/09/17 08:00,2015/09/17 18:30,室外集會,臺北市信義區忠孝東路4段與逸仙路(國父紀念館側人行道),臺北市政府警察局信義分局
2015/09/17 08:00,2015/09/17 22:00,室外集會,臺北市中山區八德路2段【八德路2段199巷(不含)至安東街(不含)間】由西向東車行方向單向道路,臺北市政府警察局中山分局
2015/09/16 18:00,2015/09/16 22:00,室外集會,屏東縣琉球鄉三隆宮前廣場,屏東縣政府警察局東港分局
2015/09/16 18:00,2015/09/16 22:00,室外集會,屏東縣琉球鄉忠孝路27號天南國小前路段,屏東縣政府警察局東港分局
2015/09/16 16:00,2015/09/16 23:30,室外集會,臺北市萬華區漢中街116號前道路及成都路人行道,臺北市政府警察局萬華分局
2015/09/16 13:00,2015/09/16 18:00,室外集會,臺北市松山區八德路2段342號,臺北市政府警察局松山分局
2015/09/16 09:00,2015/09/16 22:00,遊行,臺北市中正區濟南路（集會）→中山南路→青島東路→林森南路→濟南路（集會）,臺北市政府警察局中正第一分局
2015/09/16 08:00,2015/09/16 12:00,遊行,屏東縣琉球鄉琉球鄉境內,屏東縣政府警察局東港分局
2015/09/16 08:00,2015/09/16 12:00,室外集會,屏東縣琉球鄉三隆宮廣場,屏東縣政府警察局東港分局
2015/09/16 08:00,2015/09/16 17:30,室外集會,臺北市士林區至善路二段故宮博物院前U型車道之沿邊。,臺北市政府警察局士林分局
2015/09/16 08:00,2015/09/16 18:30,室外集會,臺北市信義區逸仙路及忠孝東路4段【國父紀念館側人行道】,臺北市政府警察局信義分局
2015/09/16 08:00,2015/09/16 22:00,室外集會,臺北市中山區八德路2段【八德路2段199巷(不含)至安東街(不含)間】由西向東車行方向單向道路,臺北市政府警察局中山分局
2015/09/15 18:00,2015/09/15 22:00,室外集會,屏東縣琉球鄉池隆宮廣場,屏東縣政府警察局東港分局
2015/09/15 18:00,2015/09/15 22:00,室外集會,屏東縣琉球鄉民生路3-1號前路段,屏東縣政府警察局東港分局
2015/09/15 16:00,2015/09/15 23:30,室外集會,臺北市萬華區漢中街116號前道路及成都路人行道,臺北市政府警察局萬華分局
2015/09/15 09:00,2015/09/15 22:00,遊行,臺北市中正區濟南路（集會）→中山南路→青島東路→林森南路→濟南路（集會）,臺北市政府警察局中正第一分局
2015/09/15 08:00,2015/09/15 18:00,遊行,高雄市旗山區文中路54巷40號,高雄市政府警察局
2015/09/15 08:00,2015/09/15 12:00,遊行,屏東縣琉球鄉琉球鄉境內,屏東縣政府警察局東港分局
2015/09/15 08:00,2015/09/15 17:30,室外集會,臺北市士林區至善路二段故宮博物院前U型車道之沿邊。,臺北市政府警察局士林分局
2015/09/15 08:00,2015/09/15 18:30,室外集會,臺北市信義區忠孝東路4段與逸仙路口(國父紀念館側人行道),臺北市政府警察局信義分局
2015/09/15 08:00,2015/09/15 22:00,室外集會,臺北市中山區八德路2段【八德路2段199巷(不含)至安東街(不含)間】由西向東車行方向單向道路,臺北市政府警察局中山分局
2015/09/14 19:00,2015/09/14 22:00,室外集會,屏東縣琉球鄉上杉路45號五連宮前,屏東縣政府警察局東港分局
2015/09/14 18:30,2015/09/14 22:00,室外集會,屏東縣琉球鄉三民路83號池隆宮前,屏東縣政府警察局東港分局
2015/09/14 18:30,2015/09/14 22:00,室外集會,屏東縣琉球鄉觀光港路(真饌餐廳前),屏東縣政府警察局東港分局
2015/09/14 16:00,2015/09/14 23:30,室外集會,臺北市萬華區漢中街116號前道路及成都路北側人行道,臺北市政府警察局萬華分局
2015/09/14 09:00,2015/09/14 12:00,室外集會,基隆市仁愛區仁一路257號,基隆市警察局第一分局
2015/09/14 09:00,2015/09/14 22:00,遊行,臺北市中正區濟南路（集會）→中山南路→青島東路→林森南路→濟南路（集會）,臺北市政府警察局中正第一分局
2015/09/14 08:00,2015/09/14 12:00,室外集會,基隆市信義區信一路111號對面田寮河邊人行道,基隆市警察局第二分局
